,cumulative rewards
113,199.0476992170291
114,245.60931935704286
115,256.12957759379077
116,206.28140489130902
117,204.1653293594703
118,221.25842996023027
119,266.6078990505289
120,218.64767794677707
121,253.4633001869735
122,234.704414839123
123,209.16680454039493
124,237.73281188572358
125,243.55961900452436
126,209.66236391446398
127,217.70452227523992
128,155.00002464944413
129,229.4840161845716
130,238.19245335042848
131,252.96274233514637
132,200.0691720699387
133,218.1506363584619
134,217.77835521110825
135,216.2265614371369
136,251.20447537397376
137,173.01249860438958
138,228.84147927943872
139,268.6900396653007
140,232.61531149627098
141,216.98930651564874
142,207.2104652038897
143,210.5919200427076
144,288.60696232313114
145,197.3152113470823
146,236.30664050568865
147,249.30737653423049
148,211.13081654223384
149,205.36565408931463
150,85.76980627493495
151,206.70878085844083
152,260.02299486127305
153,164.99448664957924
154,262.82895490101293
155,247.94155446541976
156,229.16138290937553
157,174.80381954586215
158,21.485104594806728
159,214.88688410382463
160,238.3333980407005
161,228.58041233471175
162,5.870895096710186
163,212.47370320742334
164,221.92069166098995
165,284.952985887558
166,210.43825156473574
167,182.43061061086655
168,-199.7730495438023
169,256.43486406867044
170,223.27818592161344
171,248.41972274889477
172,227.37724215306082
173,246.1573428968152
174,202.82066207578725
175,209.00964808609044
176,220.16548761863407
177,207.4170520856514
178,270.05127416708746
179,189.39445058268058
180,283.629642145676
181,302.0759287704773
182,207.34124987360133
183,205.41635741752407
184,222.77749566788077
185,3.571848918507527
186,200.9261289599633
187,279.49215339766965
188,198.69235624943775
189,227.27478459992284
190,-213.20780770365073
191,261.3419127467962
192,259.2867010253824
193,212.0829758913259
194,222.12448546815367
195,258.87775551973937
196,175.2818470480999
197,259.295060751498
198,235.5248627457347
199,265.481920716828
200,246.55634347061888
201,254.2644198448013
202,288.26050212380903
203,248.26115078305205
204,213.747069617785
205,257.82061327992164
206,220.04863571480763
207,262.66779096002386
208,213.72117138931733
209,213.72980755309516
210,251.66651597755697
211,271.0412721594486
212,300.6427826580314
213,235.87501668816063
214,264.5893866261262
215,269.87487090694066
216,14.246564029634044
217,257.8057646224694
218,227.633582642759
219,219.3322833644768
220,-486.2810487914527
221,260.07554053361787
222,-387.34128254379596
223,247.28446279564108
224,247.6185441861818
225,250.18950935647888
226,256.1406631983863
227,-147.61325176778934
228,310.5908748590098
229,-549.0770512416857
230,250.9404954422699
231,222.0208795912984
232,266.04968250549985
233,46.3356514050395
234,-53.10686797472141
235,249.1909020333198
236,255.22301586921492
237,263.57045889203357
238,242.0893270956555
239,242.22903714092783
240,261.4521500865934
241,233.28275462714
242,264.6536822387296
243,226.7087583872344
244,-28.1086934461688
245,304.5014305515806
246,253.837061297486
247,5.955484776978054
248,265.5139246102719
249,60.76717074806342
250,256.8600139616857
251,228.5519502720442
252,-21.45384406596871
253,242.7109147221014
254,249.363635361369
255,263.2016426328704
256,282.29221971122706
257,249.06825175712618
258,284.08062395838874
259,256.0217389479763
260,269.9866668213508
261,278.44240060128436
262,234.20753420701604
263,270.4506438892066
264,262.4232071603009
265,227.6293964464107
266,272.3293832681866
267,255.88426933318877
268,294.85389664055134
269,271.92363311410895
270,281.8340670101005
271,276.93264328557814
272,295.73467274678353
273,222.69300449246117
274,307.035594488985
275,264.92297461610536
276,235.5095435319605
277,243.7108058172269
278,262.7033731748344
279,233.03886845060615
280,251.53177192399778
281,-216.5220307343766
282,243.78413031059816
283,273.4882172050805
284,249.03839477278183
285,5.159798658792951
286,273.48305243414876
287,234.8521233303533
288,-17.964611334192483
289,222.84242409341005
290,273.6571809339163
291,269.53544227639713
292,273.849178280867
293,258.8033651162783
294,290.28167508498234
295,243.48926816794514
296,256.488260796175
