,cumulative rewards
0,-71.79652536742304
1,-205.3761887456851
2,-123.72597364812736
3,-111.59212755435034
4,-244.54529162619315
5,-253.12187986470997
6,-256.99354130423785
7,-334.6347329269803
8,-539.9871103601329
9,-681.053053318158
10,-84.91910940856005
11,-5.433384245200472
12,-180.22631540788763
13,8.543369996492302
14,-226.45905340736087
15,-280.6993171481341
16,-72.91140069731253
17,-214.2274066479585
18,-221.82259323495668
19,-65.03574495132148
20,156.1793401070406
21,-316.40173560016285
22,-39.18045179711018
23,-79.73148338936915
24,-163.54022849207377
25,-169.11924938844987
26,173.12023228540875
27,209.9735972415074
28,177.8517940899742
29,189.16379485113094
30,183.50567784077077
31,-8.26692385647425
32,-75.80733712801748
33,-21.633919957685123
34,190.6442435212491
35,-39.1506532965622
36,-66.02043090506044
37,-66.55853645777916
38,97.42858147462071
39,221.53318837256415
40,202.08256000360893
41,268.7043406377248
42,211.67436713735205
43,228.10792056290308
44,-37.310853447350134
45,-62.15165892909657
46,271.4556809685921
47,225.17835180911752
48,-98.23582643308514
49,-57.396196612327856
50,234.79611943263876
51,1.9711226479193726
52,17.314591482931206
53,228.39916401247876
54,223.40827673730843
55,-64.6364730252605
56,249.7524717252268
57,-90.2894501524862
58,193.61599268008393
59,-17.487508352280088
60,194.6212488372895
61,44.695944618236155
62,196.3039393097333
63,167.78615343284363
64,-95.90632757635892
65,236.32765729274908
66,271.4956342043485
67,-4.68508976833219
68,256.15115459429035
69,-43.98086191846819
70,-35.46723958256358
71,-41.43738281305096
72,-41.57464693458003
73,-102.89913742852569
74,-75.6184907415441
75,192.43067456511062
76,53.72762929714813
77,238.83537602829372
78,41.266401998835136
79,28.506961008330677
80,18.07318414065901
81,-59.198929017175594
82,-4.924268802137632
83,241.99055891416816
84,-11.659561246120816
85,233.82731066244014
86,250.11332393180737
87,246.16142383682717
88,260.15371815740207
89,241.916233879728
90,-5.386162962521965
91,-6.211028002315359
92,267.2557100853047
93,5.593696920174295
94,14.0964185614706
95,38.067469049387995
96,15.28625882546315
97,-91.91279477345479
98,28.87131005997091
99,72.82748887787702
100,285.87063792834647
101,232.14374180175528
102,292.75550258098525
103,32.419420330195294
104,-201.13671389794962
105,252.93014392870134
106,-63.48080927337848
107,68.95745602461935
108,239.91985965928365
109,195.86404120333322
110,24.05719062345227
111,-21.4684690600249
112,254.22724279414865
113,43.71022026774759
114,14.217589448969647
115,224.88546525187618
116,-16.98456909264283
117,228.32339668433937
118,-65.83583100953953
119,6.17325272242951
120,243.96221541588307
121,43.6158290624833
122,249.9130296348735
123,291.2540443818807
124,255.01217588969382
125,219.6885848210678
126,18.486941967128104
127,-10.360084251850353
128,-123.71019204986305
129,43.20961826354025
130,251.57239492408004
131,273.3367859656088
132,56.62103674550673
133,238.42202277587327
134,254.74455353120732
135,240.6981684991609
136,-93.53677134236658
137,253.5549801578165
138,243.56955196368028
139,278.1324022476467
140,21.12855770361776
141,-2.852060354076542
142,58.58068678712522
